CustomerID,Age,TenureDays,TotalOrders,AvgBasketValue,TotalSpend,LastPurchaseDaysAgo,Country,PreferredCategory,PredictedNext30dProducts
12919,18,495,26,472.37,12281.62,303,Germany,Home,16
13505,50,367,114,274.48,31290.72,212,USA,Home,4
12025,27,1241,78,112.02,8737.56,318,USA,Sports,0
12466,69,1330,74,142.6,10552.4,159,UK,Electronics,18
10880,31,495,102,229.46,23404.92,193,USA,Sports,17
10151,43,862,113,231.21,26126.73,66,UK,Sports,0
14132,19,1302,62,344.22,21341.64,338,India,Electronics,6
14839,63,302,90,85.84,7725.6,228,UK,Books,15
10410,24,1479,46,301.94,13889.24,308,India,Electronics,12
11836,44,133,89,481.38,42842.82,135,Germany,Electronics,3
10062,40,893,80,60.5,4840.0,126,Canada,Fashion,1
13947,61,1194,44,286.02,12584.88,55,France,Books,19
12027,41,785,41,169.89,6965.49,292,Germany,Sports,18
14514,58,1315,56,34.16,1912.96,129,India,Sports,15
10039,33,950,73,350.42,25580.66,67,France,Grocery,12
10704,18,368,84,28.12,2362.08,50,UK,Electronics,22
10565,19,203,75,317.61,23820.75,83,France,Books,17
11738,36,1241,117,173.09,20251.53,315,UK,Grocery,24
13244,40,774,78,445.34,34736.52,51,UK,Books,19
11565,28,444,4,153.13,612.52,136,India,Fashion,9
11923,27,658,39,446.24,17403.36,332,India,Grocery,5
12665,65,981,21,455.77,9571.17,241,India,Home,21
12193,52,972,25,305.03,7625.75,86,Germany,Grocery,6
11032,61,1256,26,65.79,1710.54,173,USA,Electronics,24
12859,68,93,34,98.38,3344.92,350,India,Home,0
11635,21,69,61,294.0,17934.0,15,UK,Sports,0
11216,56,422,6,315.15,1890.9,68,India,Grocery,4
10499,57,434,117,483.45,56563.65,84,Canada,Grocery,2
10480,30,944,112,85.84,9614.08,266,Canada,Sports,1
13403,21,70,111,405.31,44989.41,167,Canada,Sports,7
10599,27,1465,19,289.53,5501.07,73,Canada,Grocery,19
11212,57,1065,104,479.87,49906.48,307,USA,Home,17
10191,24,687,100,36.22,3622.0,275,Canada,Books,8
12768,32,1246,45,11.18,503.1,188,Germany,Grocery,1
11792,49,1388,115,172.53,19840.95,30,Canada,Sports,16
14288,64,128,92,29.48,2712.16,17,France,Fashion,24
11924,18,899,54,103.77,5603.58,149,UK,Sports,10
14509,49,1211,13,35.98,467.74,183,Germany,Fashion,20
14932,66,60,52,457.38,23783.76,320,Canada,Grocery,4
13102,45,387,63,254.03,16003.89,185,Germany,Electronics,11
14697,53,53,60,138.53,8311.8,72,USA,Books,15
11923,19,556,101,498.35,50333.35,146,Germany,Grocery,0
13832,47,107,74,45.36,3356.64,158,USA,Books,0
11762,25,494,114,323.68,36899.52,56,Canada,Grocery,10
14059,36,816,20,193.08,3861.6,89,France,Electronics,22
12960,30,826,16,14.43,230.88,201,France,Electronics,6
14433,33,170,46,343.17,15785.82,34,USA,Home,3
11737,51,737,31,90.09,2792.79,147,USA,Books,12
11634,36,965,100,319.94,31994.0,328,Canada,Grocery,11
13704,23,79,117,347.94,40708.98,137,UK,Books,14
13096,62,333,119,134.83,16044.77,200,France,Electronics,4
10789,69,1168,44,36.12,1589.28,193,India,Fashion,19
12950,38,721,88,484.53,42638.64,14,India,Electronics,20
10397,49,868,72,124.3,8949.6,91,India,Home,13
12083,25,572,99,138.42,13703.58,301,USA,Home,12
14571,46,1212,18,63.83,1148.94,134,Canada,Grocery,3
11812,51,965,80,496.79,39743.2,235,Germany,Grocery,4
12915,35,1012,102,412.01,42025.02,44,Germany,Electronics,23
13878,20,621,115,171.52,19724.8,238,UK,Sports,3
13444,68,1456,8,58.95,471.6,361,UK,Fashion,7
10604,33,685,101,233.12,23545.12,52,India,Grocery,21
12084,38,1108,91,105.1,9564.1,360,UK,Books,16
12218,51,787,17,466.11,7923.87,40,Germany,Electronics,17
11737,62,469,1,397.43,397.43,172,UK,Sports,15
12555,61,1196,61,137.68,8398.48,143,France,Fashion,23
14808,19,387,11,390.17,4291.87,220,USA,Fashion,5
14426,60,1400,96,202.37,19427.52,227,India,Electronics,3
11517,58,106,13,250.25,3253.25,186,India,Grocery,5
11849,29,346,98,430.58,42196.84,95,UK,Grocery,1
10754,64,134,43,163.0,7009.0,348,UK,Electronics,18
14569,20,1198,26,453.09,11780.34,87,UK,Grocery,7
14090,54,35,53,88.06,4667.18,10,UK,Grocery,16
10640,20,147,69,53.71,3705.99,219,Germany,Fashion,8
14647,47,131,72,258.36,18601.92,138,Germany,Sports,2
13003,65,297,22,142.11,3126.42,198,India,Sports,16
11326,64,267,65,80.09,5205.85,13,UK,Home,16
13980,27,625,83,411.48,34152.84,290,UK,Sports,13
13501,23,743,18,479.48,8630.64,238,UK,Electronics,7
11928,46,331,103,469.16,48323.48,118,USA,Fashion,19
14794,34,872,54,495.31,26746.74,192,India,Home,6
13620,48,777,77,467.74,36015.98,231,Germany,Electronics,19
12134,62,644,87,109.27,9506.49,343,Germany,Grocery,5
11733,51,494,12,156.65,1879.8,229,Germany,Electronics,14
14570,20,740,62,331.59,20558.58,127,Canada,Sports,10
11609,66,353,43,490.37,21085.91,309,USA,Electronics,3
11438,26,333,71,499.26,35447.46,240,India,Books,14
11114,42,809,92,162.98,14994.16,312,France,Grocery,22
12126,48,1116,2,102.48,204.96,331,Canada,Fashion,13
14327,63,551,39,51.08,1992.12,128,USA,Electronics,23
13643,64,197,89,182.44,16237.16,286,India,Books,18
14919,18,376,53,18.78,995.34,357,India,Books,4
13120,58,365,117,240.91,28186.47,287,UK,Fashion,4
11491,54,1317,105,341.15,35820.75,105,Germany,Books,23
11312,19,525,94,108.23,10173.62,232,USA,Grocery,10
13619,27,1183,36,470.68,16944.48,304,Germany,Fashion,2
13835,67,1206,116,290.73,33724.68,149,India,Electronics,11
13420,59,699,98,67.15,6580.7,161,USA,Books,0
14246,48,1344,33,478.4,15787.2,94,Germany,Books,18
10957,41,885,100,123.72,12372.0,160,India,Electronics,4
14025,25,1353,63,379.3,23895.9,57,India,Books,22
11429,52,149,61,95.59,5830.99,321,UK,Books,3
11647,67,932,99,235.73,23337.27,318,USA,Sports,2
14050,27,413,119,383.02,45579.38,187,USA,Fashion,4
14610,57,1131,60,243.86,14631.6,294,Germany,Books,15
13935,58,1036,32,461.78,14776.96,291,France,Sports,12
10030,33,327,1,174.89,174.89,356,USA,Electronics,21
12641,68,375,5,244.98,1224.9,210,Germany,Fashion,7
10998,53,1372,99,335.06,33170.94,154,USA,Sports,24
13167,68,493,12,104.87,1258.44,357,India,Grocery,0
10345,27,964,102,488.45,49821.9,128,India,Electronics,11
10597,34,1351,39,382.77,14928.03,172,Canada,Sports,10
11691,64,1241,17,46.57,791.69,216,USA,Home,18
12476,50,307,110,453.7,49907.0,84,Canada,Home,9
11083,56,1404,101,209.18,21127.18,22,UK,Fashion,4
10263,37,712,77,17.6,1355.2,182,India,Electronics,16
13400,18,1488,89,198.29,17647.81,225,France,Sports,5
10640,23,132,115,224.15,25777.25,200,Germany,Fashion,10
11306,61,507,39,409.6,15974.4,264,Canada,Home,12
10819,54,736,102,135.53,13824.06,185,France,Electronics,7
11874,46,901,111,449.59,49904.49,184,Germany,Books,2
14471,42,344,115,198.52,22829.8,166,Canada,Electronics,20
11666,48,1424,5,180.39,901.95,335,Canada,Sports,24
14486,58,665,68,277.95,18900.6,278,Canada,Grocery,21
12101,45,1265,34,273.78,9308.52,155,UK,Sports,13
14136,55,891,78,307.21,23962.38,357,USA,Sports,0
10533,61,1329,44,318.14,13998.16,58,Germany,Books,22
11089,18,1019,88,196.13,17259.44,226,USA,Sports,23
12750,36,1354,65,218.87,14226.55,198,Germany,Electronics,17
11040,54,1330,117,134.23,15704.91,338,Canada,Electronics,17
13071,63,120,42,16.66,699.72,68,Germany,Home,4
14167,23,872,36,284.49,10241.64,157,USA,Home,16
13256,37,1106,100,13.7,1370.0,312,USA,Electronics,0
12016,21,1208,52,164.92,8575.84,72,Canada,Fashion,18
12640,31,1342,74,185.32,13713.68,97,Canada,Sports,16
11234,33,62,1,289.11,289.11,104,Germany,Sports,11
14775,51,886,74,303.82,22482.68,143,USA,Sports,18
10076,32,504,8,41.77,334.16,88,France,Electronics,23
14528,53,1220,45,231.92,10436.4,304,Canada,Home,4
13825,58,350,119,442.83,52696.77,342,UK,Grocery,20
11771,57,942,1,96.71,96.71,305,UK,Grocery,14
13115,39,1495,44,164.03,7217.32,335,USA,Grocery,22
13339,29,883,72,393.95,28364.4,104,USA,Home,10
10706,38,1179,13,43.7,568.1,230,India,Electronics,12
14092,21,1467,114,95.26,10859.64,52,France,Electronics,2
11437,60,1265,90,208.12,18730.8,286,UK,Fashion,24
13705,43,1304,20,328.26,6565.2,313,India,Electronics,8
10532,66,963,119,434.68,51726.92,223,France,Fashion,20
12189,56,563,65,219.63,14275.95,143,Germany,Sports,23
10467,40,124,76,114.23,8681.48,208,Canada,Sports,16
13909,63,1107,99,137.93,13655.07,119,UK,Home,7
13987,54,632,13,79.98,1039.74,228,India,Grocery,19
12364,30,72,118,287.39,33912.02,186,France,Home,8
11334,61,379,22,478.65,10530.3,221,USA,Electronics,22
14011,19,673,101,30.78,3108.78,139,India,Sports,11
12102,65,261,104,177.39,18448.56,149,UK,Books,13
13060,20,528,49,496.22,24314.78,257,France,Electronics,13
11611,69,1156,59,474.87,28017.33,58,UK,Home,13
12170,58,340,9,332.42,2991.78,231,Germany,Fashion,23
10121,52,599,111,222.87,24738.57,89,Germany,Sports,14
11405,57,770,29,211.12,6122.48,324,France,Fashion,4
12283,32,82,45,453.47,20406.15,208,UK,Sports,15
12425,26,860,119,486.15,57851.85,293,Germany,Sports,20
11904,27,558,42,326.92,13730.64,298,UK,Electronics,12
13298,26,524,22,312.19,6868.18,337,India,Electronics,6
14932,19,79,25,234.81,5870.25,77,USA,Fashion,22
13353,40,1238,63,425.86,26829.18,332,USA,Sports,4
10255,51,987,30,338.25,10147.5,110,France,Sports,10
10601,36,828,92,126.93,11677.56,134,Germany,Electronics,24
12819,52,1296,74,57.56,4259.44,344,USA,Electronics,19
13712,54,1018,77,336.04,25875.08,267,UK,Electronics,10
14084,42,326,106,379.84,40263.04,296,France,Books,23
12413,35,870,29,290.06,8411.74,82,UK,Books,2
13183,59,179,3,253.09,759.27,178,India,Books,21
12720,58,941,76,465.3,35362.8,178,France,Grocery,15
12267,59,1036,90,414.36,37292.4,158,Canada,Fashion,20
12876,36,72,76,167.58,12736.08,67,India,Grocery,8
10214,53,1161,83,149.3,12391.9,159,USA,Books,18
14393,42,537,57,378.37,21567.09,347,USA,Home,6
11996,65,1374,80,112.44,8995.2,78,UK,Books,15
12296,67,798,31,65.16,2019.96,137,India,Fashion,11
14246,33,162,11,34.43,378.73,108,USA,Grocery,7
12573,63,1154,19,24.11,458.09,167,USA,Grocery,2
13877,46,1398,18,418.1,7525.8,201,Germany,Fashion,7
14699,62,884,68,127.11,8643.48,319,USA,Fashion,4
11176,34,1271,22,375.34,8257.48,199,Germany,Electronics,24
12566,29,1285,72,147.04,10586.88,125,Germany,Grocery,19
10574,32,676,5,401.92,2009.6,200,USA,Electronics,14
10392,41,68,97,467.88,45384.36,314,France,Home,14
12357,62,1169,17,315.91,5370.47,218,Germany,Sports,3
13781,29,512,55,430.93,23701.15,159,France,Home,7
10186,32,1438,41,162.97,6681.77,30,France,Grocery,17
13725,25,706,55,249.1,13700.5,214,France,Electronics,13
10496,63,1127,78,46.34,3614.52,329,UK,Sports,1
13037,42,953,119,147.69,17575.11,115,Canada,Electronics,23
10959,44,681,44,271.39,11941.16,92,India,Sports,3
14225,60,1355,66,335.53,22144.98,82,Canada,Books,17
11548,36,1363,56,49.47,2770.32,233,UK,Sports,0
10704,18,485,28,326.31,9136.68,239,USA,Books,24
12633,34,697,16,426.25,6820.0,57,India,Electronics,17
10272,57,578,2,33.14,66.28,149,Canada,Grocery,11
14028,24,859,73,336.72,24580.56,287,India,Electronics,20
10648,18,89,94,13.15,1236.1,263,India,Sports,0
14645,48,769,56,135.47,7586.32,162,USA,Electronics,19
10252,32,363,53,192.58,10206.74,213,USA,Home,14
11037,25,1183,73,20.39,1488.47,106,France,Home,6
12220,61,225,109,31.6,3444.4,97,USA,Fashion,2
13011,41,777,69,224.9,15518.1,175,USA,Sports,13
13439,23,178,86,339.32,29181.52,111,UK,Electronics,2
11192,62,81,26,82.29,2139.54,50,Germany,Fashion,6
14746,52,636,65,119.96,7797.4,97,India,Grocery,7
14871,40,958,21,112.78,2368.38,55,India,Home,9
12057,33,371,80,215.47,17237.6,6,UK,Grocery,17
11961,61,939,109,257.43,28059.87,79,Canada,Grocery,10
10687,43,539,73,78.81,5753.13,3,Canada,Grocery,17
11495,36,920,95,357.23,33936.85,158,India,Sports,2
14802,48,655,26,382.2,9937.2,152,USA,Fashion,7
13715,65,197,85,130.23,11069.55,147,UK,Fashion,18
13757,30,946,24,151.31,3631.44,293,France,Books,10
14992,61,363,68,53.79,3657.72,150,India,Sports,12
10394,29,1256,33,353.23,11656.59,286,France,Electronics,5
14597,52,825,95,63.66,6047.7,317,France,Electronics,4
10879,51,1285,46,461.62,21234.52,248,France,Electronics,15
13066,44,1268,74,260.58,19282.92,293,France,Books,0
10029,68,778,116,364.2,42247.2,215,India,Grocery,19
12908,64,1217,65,134.85,8765.25,50,USA,Home,11
11214,28,731,85,287.92,24473.2,155,UK,Grocery,19
13888,67,1133,86,315.75,27154.5,153,UK,Fashion,18
10940,42,752,55,16.12,886.6,66,France,Grocery,15
13297,19,598,119,285.34,33955.46,124,France,Sports,19
13893,19,942,32,225.79,7225.28,285,India,Home,18
10214,63,405,45,452.82,20376.9,337,Germany,Sports,8
10944,28,872,60,294.05,17643.0,250,USA,Sports,1
10533,64,1337,34,324.06,11018.04,321,France,Grocery,23
11427,18,117,82,88.44,7252.08,118,Canada,Sports,9
14478,30,872,24,487.1,11690.4,157,UK,Grocery,12
13066,20,349,64,352.26,22544.64,87,France,Home,9
10227,55,1420,47,293.69,13803.43,124,USA,Fashion,5
10617,32,1259,72,474.85,34189.2,222,Germany,Home,12
11621,69,1225,70,375.65,26295.5,363,Germany,Electronics,17
14966,64,637,93,368.8,34298.4,43,UK,Home,4
11426,31,910,62,493.45,30593.9,262,USA,Sports,24
14866,42,474,88,495.01,43560.88,70,UK,Grocery,8
12132,39,529,115,247.36,28446.4,235,France,Home,12
12123,34,1129,118,151.91,17925.38,254,France,Fashion,14
12817,31,1342,16,89.68,1434.88,314,UK,Electronics,14
12272,60,388,29,345.37,10015.73,124,Canada,Sports,18
12956,26,660,96,245.6,23577.6,276,France,Electronics,23
14874,60,202,38,461.82,17549.16,258,Canada,Books,7
10194,55,1307,58,42.98,2492.84,87,France,Books,14
14682,63,1455,41,329.76,13520.16,109,Germany,Books,17
13780,59,1428,85,195.72,16636.2,268,France,Fashion,6
11079,43,486,88,201.18,17703.84,233,UK,Grocery,4
11806,41,1150,99,65.79,6513.21,261,UK,Home,20
14310,30,852,73,344.71,25163.83,329,UK,Electronics,16
11046,28,794,41,320.8,13152.8,349,USA,Books,3
14077,36,1094,87,318.04,27669.48,83,France,Home,5
11446,20,607,54,465.35,25128.9,4,Germany,Grocery,23
10562,49,1479,46,183.22,8428.12,363,Canada,Electronics,8
13110,62,200,74,17.3,1280.2,20,Canada,Sports,9
12843,52,85,63,488.79,30793.77,234,UK,Fashion,16
14419,65,689,57,430.01,24510.57,210,Germany,Electronics,21
12775,20,1486,108,361.75,39069.0,3,UK,Fashion,17
11996,38,1373,50,196.57,9828.5,94,France,Home,23
10963,65,458,25,324.22,8105.5,216,USA,Sports,8
11680,47,1393,58,404.62,23467.96,4,USA,Home,11
14617,42,273,7,265.46,1858.22,59,USA,Fashion,3
14409,53,176,84,404.75,33999.0,306,France,Electronics,16
11081,44,898,18,264.75,4765.5,114,UK,Fashion,2
14033,21,1070,112,199.21,22311.52,284,USA,Fashion,0
12429,39,1190,100,174.35,17435.0,130,USA,Books,4
10502,29,1118,19,312.25,5932.75,26,UK,Books,14
13318,43,1152,26,247.77,6442.02,318,USA,Grocery,7
14036,23,585,19,109.47,2079.93,35,UK,Books,5
11223,20,104,22,359.52,7909.44,356,USA,Sports,18
10202,23,119,45,153.52,6908.4,1,Canada,Books,7
12091,66,503,23,211.74,4870.02,70,UK,Grocery,15
10089,53,868,118,453.41,53502.38,10,UK,Sports,20
11192,27,318,111,157.74,17509.14,109,India,Sports,22
14331,66,520,53,438.61,23246.33,175,USA,Home,23
12196,21,483,3,432.72,1298.16,177,Canada,Books,7
12963,65,1004,27,386.18,10426.86,311,France,Fashion,1
11035,43,573,36,284.81,10253.16,144,India,Grocery,5
14453,57,691,26,269.58,7009.08,103,UK,Home,1
12117,46,1248,99,218.5,21631.5,139,UK,Sports,5
10335,64,157,53,75.08,3979.24,358,UK,Grocery,24
14015,35,467,108,44.56,4812.48,34,Canada,Grocery,14
11727,49,723,68,294.01,19992.68,211,France,Sports,8
14979,19,671,63,76.09,4793.67,46,France,Books,3
14207,38,80,97,158.21,15346.37,39,UK,Grocery,13
10099,58,709,99,471.81,46709.19,225,France,Fashion,17
14491,49,447,45,40.13,1805.85,102,France,Home,5
10128,57,112,93,192.77,17927.61,6,Germany,Books,6
11740,43,383,25,392.57,9814.25,100,India,Grocery,10
14473,57,770,112,313.55,35117.6,108,Germany,Grocery,21
14812,58,1232,13,368.51,4790.63,156,UK,Home,14
14132,69,163,42,344.17,14455.14,239,India,Fashion,17
14912,20,528,40,271.01,10840.4,129,USA,Electronics,3
12146,25,1253,31,227.59,7055.29,59,India,Fashion,8
10508,35,292,99,127.6,12632.4,278,UK,Sports,9
13326,56,789,108,158.68,17137.44,261,France,Books,22
12149,61,607,24,346.07,8305.68,221,USA,Home,24
14652,33,873,22,246.68,5426.96,329,India,Books,16
14164,61,1402,44,477.82,21024.08,143,USA,Sports,22
12875,38,817,101,176.92,17868.92,326,UK,Sports,14
13643,55,1262,76,77.13,5861.88,276,Canada,Home,12
10631,34,68,70,148.23,10376.1,233,Canada,Grocery,0
12074,48,1268,43,22.65,973.95,37,Germany,Books,5
10829,26,737,84,160.23,13459.32,213,Canada,Home,15
11281,33,459,109,377.12,41106.08,43,Germany,Fashion,3
13216,25,836,30,42.21,1266.3,64,France,Sports,0
14808,36,860,79,160.43,12673.97,51,Germany,Electronics,16
14359,43,201,75,362.08,27156.0,139,USA,Books,12
12823,63,1086,101,425.97,43022.97,304,France,Electronics,1
12402,65,1247,61,298.11,18184.71,3,India,Fashion,7
14457,60,908,111,153.39,17026.29,274,UK,Home,13
10964,46,905,51,495.49,25269.99,324,UK,Fashion,14
11854,42,928,42,499.86,20994.12,80,France,Grocery,4
14776,34,1476,19,105.8,2010.2,74,France,Fashion,5
14261,57,693,19,371.72,7062.68,15,USA,Sports,15
12812,37,383,70,438.98,30728.6,116,Canada,Sports,11
14124,45,320,106,397.06,42088.36,17,France,Home,21
13051,26,1473,36,277.34,9984.24,148,Germany,Books,20
13593,59,481,63,213.5,13450.5,204,India,Books,19
10823,38,1314,8,146.97,1175.76,123,France,Books,8
12672,52,914,21,300.66,6313.86,260,Germany,Grocery,20
11816,62,193,54,214.65,11591.1,284,USA,Grocery,0
11756,20,358,112,366.57,41055.84,151,Canada,Electronics,3
13965,38,1212,94,338.97,31863.18,320,India,Sports,16
14139,60,84,115,465.43,53524.45,45,UK,Books,14
14326,33,307,93,240.47,22363.71,111,France,Sports,20
13646,36,226,6,488.31,2929.86,218,Germany,Home,0
12181,32,825,5,120.82,604.1,275,Canada,Books,23
12106,66,1010,60,206.44,12386.4,34,Germany,Home,8
12099,19,1098,55,351.49,19331.95,88,France,Electronics,11
11004,41,113,118,79.99,9438.82,266,UK,Sports,18
11251,67,965,19,357.63,6794.97,242,UK,Grocery,7
10288,40,953,59,83.27,4912.93,53,France,Fashion,16
10547,43,889,20,123.11,2462.2,100,India,Electronics,24
14171,60,895,77,102.86,7920.22,280,France,Fashion,11
13850,52,746,79,44.5,3515.5,130,France,Sports,18
12914,24,864,19,135.91,2582.29,160,UK,Fashion,23
12962,24,1062,35,264.38,9253.3,5,USA,Fashion,0
11915,32,666,91,173.98,15832.18,172,India,Electronics,14
11653,21,873,39,379.12,14785.68,52,UK,Books,7
11742,69,1128,1,360.19,360.19,259,UK,Home,18
10825,40,361,31,220.16,6824.96,249,Canada,Fashion,18
11355,69,1498,70,307.02,21491.4,72,Germany,Sports,0
14111,61,196,45,201.37,9061.65,247,UK,Home,23
11434,40,579,119,463.68,55177.92,203,USA,Fashion,3
12333,48,1147,25,100.15,2503.75,136,Germany,Books,20
14057,61,993,30,165.94,4978.2,111,France,Fashion,6
10272,63,983,99,490.43,48552.57,176,Canada,Home,21
13609,27,1065,33,84.93,2802.69,167,Germany,Books,15
11941,30,1354,84,184.07,15461.88,180,India,Grocery,16
10520,68,701,60,261.9,15714.0,73,Germany,Grocery,23
11188,54,1002,31,354.21,10980.51,356,USA,Electronics,17
13362,19,1169,87,492.76,42870.12,290,Canada,Sports,19
13030,40,1043,46,75.14,3456.44,187,UK,Home,9
12574,66,1411,4,243.64,974.56,75,USA,Fashion,20
11761,68,1317,40,409.43,16377.2,175,India,Home,6
11459,45,1496,52,347.61,18075.72,153,Germany,Grocery,5
11728,37,742,70,238.96,16727.2,248,Germany,Sports,13
10359,54,942,17,15.06,256.02,146,France,Sports,2
14637,42,819,80,107.19,8575.2,180,Germany,Electronics,17
10215,37,428,70,289.28,20249.6,54,India,Books,1
11519,46,1101,54,190.41,10282.14,287,UK,Books,12
12754,40,949,14,257.52,3605.28,274,USA,Electronics,2
14232,66,867,40,211.82,8472.8,301,Canada,Home,2
13061,50,963,23,109.34,2514.82,196,India,Electronics,19
11781,40,822,2,232.03,464.06,118,India,Fashion,24
13194,20,807,93,380.63,35398.59,57,India,Grocery,23
12551,23,1077,11,276.35,3039.85,125,Canada,Grocery,10
14306,63,957,35,112.22,3927.7,117,USA,Home,15
10093,20,1333,26,174.46,4535.96,152,India,Home,22
12033,63,1116,91,349.86,31837.26,63,UK,Electronics,15
14159,20,690,28,32.95,922.6,61,India,Electronics,23
11774,68,609,96,429.42,41224.32,175,UK,Grocery,14
13810,67,587,65,168.88,10977.2,322,Canada,Books,1
11294,26,1308,7,293.61,2055.27,333,Canada,Electronics,8
14406,40,338,79,492.86,38935.94,46,Canada,Sports,19
14155,67,468,110,444.38,48881.8,336,India,Electronics,23
11075,30,186,50,311.29,15564.5,298,Germany,Electronics,20
14657,34,1333,81,400.43,32434.83,286,USA,Sports,3
11206,26,1203,43,287.71,12371.53,38,France,Electronics,18
10663,33,1285,21,303.77,6379.17,254,UK,Sports,1
13409,60,271,56,467.59,26185.04,80,Germany,Books,16
11485,48,419,52,267.95,13933.4,28,Germany,Fashion,18
11901,32,763,37,202.46,7491.02,218,USA,Electronics,3
11243,42,1386,43,143.12,6154.16,189,USA,Grocery,0
13315,58,1418,30,201.05,6031.5,7,Canada,Home,9
13317,63,854,8,451.42,3611.36,50,USA,Fashion,4
12156,31,764,44,81.91,3604.04,23,India,Home,4
10531,65,1240,84,361.33,30351.72,67,France,Electronics,18
10102,45,897,68,198.93,13527.24,193,Germany,Sports,10
12299,50,1192,108,293.35,31681.8,287,USA,Fashion,20
14447,45,1066,88,14.28,1256.64,292,Germany,Home,1
11484,29,967,31,220.38,6831.78,160,India,Sports,8
10262,62,357,44,373.95,16453.8,150,India,Electronics,24
13600,68,163,63,451.2,28425.6,291,France,Fashion,10
11470,22,869,102,44.04,4492.08,329,India,Electronics,4
10172,61,1453,110,261.58,28773.8,140,UK,Fashion,22
12612,44,1015,41,249.39,10224.99,18,France,Books,2
11760,18,821,12,114.27,1371.24,240,UK,Books,12
13887,68,1242,27,279.66,7550.82,173,Germany,Fashion,0
12154,22,1126,81,301.05,24385.05,197,France,Books,8
13136,40,498,108,276.13,29822.04,257,Germany,Fashion,5
13548,25,668,114,196.45,22395.3,126,UK,Fashion,7
14924,25,360,26,94.61,2459.86,298,UK,Books,16
13105,52,471,52,214.61,11159.72,149,France,Sports,20
13545,68,301,46,32.21,1481.66,281,India,Fashion,24
13826,43,1017,112,332.92,37287.04,80,UK,Home,12
14332,26,398,50,316.52,15826.0,129,UK,Sports,20
14345,42,1359,110,250.71,27578.1,104,USA,Electronics,22
13676,30,55,2,412.17,824.34,289,France,Home,13
13410,32,227,105,344.88,36212.4,308,Canada,Sports,20
11116,45,1379,118,472.02,55698.36,319,USA,Books,9
10841,48,1371,106,243.65,25826.9,145,UK,Grocery,6
13571,47,998,119,117.89,14028.91,146,Germany,Home,0
14892,29,845,111,339.11,37641.21,112,Germany,Fashion,13
13501,48,609,14,120.33,1684.62,307,USA,Electronics,18
11318,55,720,14,289.05,4046.7,348,Canada,Books,13
14297,56,1493,81,338.19,27393.39,139,Germany,Home,16
12741,60,1420,49,144.6,7085.4,37,Germany,Fashion,2
13397,20,1433,55,252.11,13866.05,199,UK,Grocery,12
11419,27,900,91,220.76,20089.16,209,USA,Electronics,17
11701,35,1311,90,220.13,19811.7,38,USA,Books,11
13677,24,1186,72,356.44,25663.68,82,Germany,Home,12
13672,64,455,111,91.62,10169.82,271,Canada,Electronics,23
13042,57,1109,85,141.13,11996.05,36,India,Grocery,2
14431,57,926,42,91.78,3854.76,81,India,Electronics,17
13030,67,38,26,87.56,2276.56,346,India,Fashion,24
13648,68,1396,112,297.31,33298.72,37,Canada,Home,23
10382,64,240,76,156.69,11908.44,22,India,Grocery,17
11758,38,586,11,166.79,1834.69,349,UK,Sports,15
13089,45,199,66,278.73,18396.18,60,Canada,Home,13
13327,25,1318,88,383.25,33726.0,339,UK,Home,14
10115,27,1001,38,323.24,12283.12,115,Canada,Fashion,13
12550,56,1066,95,262.41,24928.95,140,France,Sports,24
13277,46,1189,46,475.73,21883.58,146,France,Home,14
13310,33,839,78,76.49,5966.22,130,Germany,Fashion,1
11039,51,209,100,262.43,26243.0,116,France,Electronics,13
13078,64,278,91,375.78,34195.98,356,India,Home,23
10382,59,694,118,169.41,19990.38,126,India,Fashion,12
13957,60,450,1,95.75,95.75,190,India,Books,14
10716,56,992,88,77.58,6827.04,172,UK,Sports,23
14234,36,153,105,307.91,32330.55,316,UK,Fashion,23
13219,39,279,91,82.33,7492.03,134,France,Electronics,23
13831,33,42,115,102.7,11810.5,92,UK,Grocery,11
12461,29,392,93,82.43,7665.99,23,UK,Home,19
11190,56,501,100,459.96,45996.0,57,Germany,Home,16
10113,49,630,30,373.78,11213.4,230,USA,Electronics,19
13389,57,647,113,498.75,56358.75,90,Germany,Home,17
11192,67,1468,21,289.22,6073.62,75,USA,Grocery,18
11995,20,50,100,181.08,18108.0,281,UK,Fashion,21
14265,64,965,60,148.85,8931.0,326,Germany,Fashion,6
13534,52,622,64,399.63,25576.32,41,USA,Electronics,2
10002,19,1068,77,490.36,37757.72,97,USA,Grocery,11
13589,43,1262,119,384.13,45711.47,1,India,Grocery,22
10303,24,671,3,70.5,211.5,96,USA,Books,15
13596,21,298,111,389.94,43283.34,30,USA,Home,12
14756,30,334,66,295.54,19505.64,228,Canada,Electronics,13
14442,59,374,89,452.46,40268.94,276,Germany,Fashion,7
12484,57,809,64,99.33,6357.12,120,Germany,Home,4
10280,24,694,112,194.26,21757.12,96,India,Books,19
13322,48,1308,31,201.0,6231.0,97,India,Electronics,7
14466,20,659,61,330.03,20131.83,243,USA,Electronics,3
11361,24,130,93,26.78,2490.54,130,USA,Electronics,15
13077,25,161,76,115.79,8800.04,173,UK,Grocery,9
14534,49,69,59,265.21,15647.39,151,France,Home,10
11089,44,53,58,31.4,1821.2,264,France,Home,4
12770,58,974,102,407.6,41575.2,216,USA,Sports,5
11049,31,1266,32,146.66,4693.12,214,Canada,Books,15
